Month,Direction of flight,Overseas port,Value,Value Unit,Value Label,Null Reason,Metadata 1
2014-01,Arrivals,Buenos Aires,0,number,Number of flights,
2014-01,Arrivals,Hong Kong,94,number,Number of flights,
2014-01,Arrivals,Honolulu,32,number,Number of flights,
2014-01,Arrivals,Osaka,4,number,Number of flights,
2014-01,Arrivals,Kuala Lumpur,31,number,Number of flights,
2014-01,Arrivals,Los Angeles,88,number,Number of flights,
2014-01,Arrivals,London,31,number,Number of flights,
2014-01,Arrivals,Melbourne,501,number,Number of flights,
2014-01,Arrivals,Nadi,90,number,Number of flights,
2014-01,Arrivals,Nagoya,4,number,Number of flights,
2014-01,Arrivals,Noumea,28,number,Number of flights,
2014-01,Arrivals,Tokyo,31,number,Number of flights,
2014-01,Arrivals,Coolangatta,121,number,Number of flights,
2014-01,Arrivals,Perth,50,number,Number of flights,
2014-01,Arrivals,Papeete,24,number,Number of flights,
2014-01,Arrivals,Rarotonga,51,number,Number of flights,
2014-01,Arrivals,Santiago,30,number,Number of flights,
2014-01,Arrivals,Seoul,31,number,Number of flights,
2014-01,Arrivals,San Francisco,31,number,Number of flights,
2014-01,Arrivals,Shanghai,32,number,Number of flights,
2014-01,Arrivals,Singapore,111,number,Number of flights,
2014-01,Arrivals,Sydney,826,number,Number of flights,
2014-01,Arrivals,Tonga,38,number,Number of flights,
2014-01,Arrivals,Taipei,31,number,Number of flights,
2014-01,Arrivals,Port Vila,13,number,Number of flights,
2014-01,Arrivals,Vancouver,26,number,Number of flights,
2014-01,Arrivals,Total,2862,number,Number of flights,
2014-01,Departures,Adelaide,44,number,Number of flights,
2014-01,Departures,Apia,57,number,Number of flights,
2014-01,Departures,Beijing,0,number,Number of flights,
2014-01,Departures,Bangkok,53,number,Number of flights,
2014-01,Departures,Brisbane,380,number,Number of flights,
2014-01,Departures,Bandar Seri Begawan,0,number,Number of flights,
2014-01,Departures,Guangzhou,46,number,Number of flights,
2014-01,Departures,Cairns,9,number,Number of flights,
2014-01,Departures,Denpasar,0,number,Number of flights,
2014-01,Departures,Dubai,124,number,Number of flights,
2014-01,Departures,Buenos Aires,0,number,Number of flights,
2014-01,Departures,Hong Kong,92,number,Number of flights,
2014-01,Departures,Honolulu,30,number,Number of flights,
2014-01,Departures,Osaka,4,number,Number of flights,
2014-01,Departures,Kuala Lumpur,31,number,Number of flights,
2014-01,Departures,Los Angeles,93,number,Number of flights,
2014-01,Departures,London,31,number,Number of flights,
2014-01,Departures,Melbourne,508,number,Number of flights,
2014-01,Departures,Nadi,91,number,Number of flights,
2014-01,Departures,Nagoya,3,number,Number of flights,
2014-01,Departures,Noumea,31,number,Number of flights,
2014-01,Departures,Tokyo,31,number,Number of flights,
2014-01,Departures,Coolangatta,123,number,Number of flights,
2014-01,Departures,Perth,48,number,Number of flights,
2014-01,Departures,Papeete,27,number,Number of flights,
2014-01,Departures,Rarotonga,51,number,Number of flights,
2014-01,Departures,Santiago,30,number,Number of flights,
2014-01,Departures,Seoul,31,number,Number of flights,
2014-01,Departures,San Francisco,31,number,Number of flights,
2014-01,Departures,Shanghai,31,number,Number of flights,
2014-01,Departures,Singapore,118,number,Number of flights,
2014-01,Departures,Sydney,827,number,Number of flights,
2014-01,Departures,Tonga,36,number,Number of flights,
2014-01,Departures,Taipei,31,number,Number of flights,
2014-01,Departures,Port Vila,14,number,Number of flights,
2014-01,Departures,Vancouver,27,number,Number of flights,
2014-01,Departures,Total,2884,number,Number of flights,
2014-01,Total,Adelaide,88,number,Number of flights,
2014-01,Total,Apia,115,number,Number of flights,
2014-01,Total,Beijing,0,number,Number of flights,
2014-01,Total,Bangkok,106,number,Number of flights,
2014-01,Total,Brisbane,758,number,Number of flights,
2014-01,Total,Bandar Seri Begawan,0,number,Number of flights,
2014-01,Total,Guangzhou,92,number,Number of flights,
2014-01,Total,Cairns,19,number,Number of flights,
2014-01,Total,Denpasar,0,number,Number of flights,
2014-01,Total,Dubai,248,number,Number of flights,
2014-01,Total,Buenos Aires,0,number,Number of flights,
2014-01,Total,Hong Kong,186,number,Number of flights,
2014-01,Total,Honolulu,62,number,Number of flights,
2014-01,Total,Osaka,8,number,Number of flights,
2014-01,Total,Kuala Lumpur,62,number,Number of flights,
2014-01,Total,Los Angeles,181,number,Number of flights,
2014-01,Total,London,62,number,Number of flights,
2014-01,Total,Melbourne,1009,number,Number of flights,
2014-01,Total,Nadi,181,number,Number of flights,
2014-01,Total,Nagoya,7,number,Number of flights,
2014-01,Total,Noumea,59,number,Number of flights,
2014-01,Total,Tokyo,62,number,Number of flights,
2014-01,Total,Coolangatta,244,number,Number of flights,
2014-01,Total,Perth,98,number,Number of flights,
2014-01,Total,Papeete,51,number,Number of flights,
2014-01,Total,Rarotonga,102,number,Number of flights,
2014-01,Total,Santiago,60,number,Number of flights,
2014-01,Total,Seoul,62,number,Number of flights,
2014-01,Total,San Francisco,62,number,Number of flights,
2014-01,Total,Shanghai,63,number,Number of flights,
2014-01,Total,Singapore,229,number,Number of flights,
2014-01,Total,Sydney,1653,number,Number of flights,
2014-01,Total,Tonga,74,number,Number of flights,
2014-01,Total,Taipei,62,number,Number of flights,
2014-01,Total,Port Vila,27,number,Number of flights,
2014-01,Total,Vancouver,53,number,Number of flights,
2014-01,Total,Total,5746,number,Number of flights,
2014-02,Arrivals,Adelaide,36,number,Number of flights,
2014-02,Arrivals,Apia,48,number,Number of flights,
2014-02,Arrivals,Beijing,0,number,Number of flights,
2014-02,Arrivals,Bangkok,48,number,Number of flights,
2014-02,Arrivals,Brisbane,328,number,Number of flights,
2014-02,Arrivals,Bandar Seri Begawan,0,number,Number of flights,
2014-02,Arrivals,Guangzhou,41,number,Number of flights,
2014-02,Arrivals,Cairns,9,number,Number of flights,
2014-02,Arrivals,Denpasar,0,number,Number of flights,
2014-02,Arrivals,Dubai,112,number,Number of flights,
2014-02,Arrivals,Buenos Aires,0,number,Number of flights,
2014-02,Arrivals,Hong Kong,84,number,Number of flights,
2014-02,Arrivals,Honolulu,27,number,Number of flights,
2014-02,Arrivals,Osaka,3,number,Number of flights,
2014-02,Arrivals,Kuala Lumpur,24,number,Number of flights,
2014-02,Arrivals,Los Angeles,76,number,Number of flights,
2014-02,Arrivals,London,28,number,Number of flights,
2014-02,Arrivals,Melbourne,393,number,Number of flights,
2014-02,Arrivals,Nadi,70,number,Number of flights,
2014-02,Arrivals,Nagoya,2,number,Number of flights,
2014-02,Arrivals,Noumea,21,number,Number of flights,
2014-02,Arrivals,Tokyo,29,number,Number of flights,
2014-02,Arrivals,Coolangatta,94,number,Number of flights,
2014-02,Arrivals,Perth,37,number,Number of flights,
2014-02,Arrivals,Papeete,22,number,Number of flights,
2014-02,Arrivals,Rarotonga,37,number,Number of flights,
2014-02,Arrivals,Santiago,28,number,Number of flights,
2014-02,Arrivals,Seoul,28,number,Number of flights,
2014-02,Arrivals,San Francisco,28,number,Number of flights,
2014-02,Arrivals,Shanghai,30,number,Number of flights,
2014-02,Arrivals,Singapore,94,number,Number of flights,
2014-02,Arrivals,Sydney,703,number,Number of flights,
2014-02,Arrivals,Tonga,31,number,Number of flights,
2014-02,Arrivals,Taipei,28,number,Number of flights,
2014-02,Arrivals,Port Vila,12,number,Number of flights,
2014-02,Arrivals,Vancouver,20,number,Number of flights,
2014-02,Arrivals,Total,2392,number,Number of flights,
2014-02,Departures,Adelaide,36,number,Number of flights,
2014-02,Departures,Apia,48,number,Number of flights,
2014-02,Departures,Beijing,0,number,Number of flights,
2014-02,Departures,Bangkok,48,number,Number of flights,
2014-02,Departures,Brisbane,327,number,Number of flights,
2014-02,Departures,Bandar Seri Begawan,0,number,Number of flights,
2014-02,Departures,Guangzhou,41,number,Number of flights,
2014-02,Departures,Cairns,9,number,Number of flights,
2014-02,Departures,Denpasar,1,number,Number of flights,
2014-02,Departures,Dubai,112,number,Number of flights,
2014-02,Departures,Buenos Aires,0,number,Number of flights,
2014-02,Departures,Hong Kong,87,number,Number of flights,
2014-02,Departures,Honolulu,27,number,Number of flights,
2014-02,Departures,Osaka,4,number,Number of flights,
2014-02,Departures,Kuala Lumpur,24,number,Number of flights,
2014-02,Departures,Los Angeles,80,number,Number of flights,
2014-02,Departures,London,28,number,Number of flights,
2014-02,Departures,Melbourne,394,number,Number of flights,
2014-02,Departures,Nadi,70,number,Number of flights,
2014-02,Departures,Nagoya,3,number,Number of flights,
2014-02,Departures,Noumea,22,number,Number of flights,
2014-02,Departures,Tokyo,28,number,Number of flights,
2014-02,Departures,Coolangatta,92,number,Number of flights,
2014-02,Departures,Perth,38,number,Number of flights,
2014-02,Departures,Papeete,21,number,Number of flights,
2014-02,Departures,Rarotonga,37,number,Number of flights,
2014-02,Departures,Santiago,28,number,Number of flights,
2014-02,Departures,Seoul,28,number,Number of flights,
2014-02,Departures,San Francisco,29,number,Number of flights,
2014-02,Departures,Shanghai,30,number,Number of flights,
2014-02,Departures,Singapore,98,number,Number of flights,
2014-02,Departures,Sydney,704,number,Number of flights,
2014-02,Departures,Tonga,29,number,Number of flights,
2014-02,Departures,Taipei,28,number,Number of flights,
2014-02,Departures,Port Vila,12,number,Number of flights,
2014-02,Departures,Vancouver,20,number,Number of flights,
2014-02,Departures,Total,2393,number,Number of flights,
2014-02,Total,Adelaide,72,number,Number of flights,
2014-02,Total,Apia,96,number,Number of flights,
2014-02,Total,Beijing,0,number,Number of flights,
2014-02,Total,Bangkok,96,number,Number of flights,
2014-02,Total,Brisbane,655,number,Number of flights,
2014-02,Total,Bandar Seri Begawan,0,number,Number of flights,
2014-02,Total,Guangzhou,82,number,Number of flights,
2014-02,Total,Cairns,18,number,Number of flights,
2014-02,Total,Denpasar,1,number,Number of flights,
2014-02,Total,Dubai,224,number,Number of flights,
2014-02,Total,Buenos Aires,0,number,Number of flights,
2014-02,Total,Hong Kong,171,number,Number of flights,
2014-02,Total,Honolulu,54,number,Number of flights,
2014-02,Total,Osaka,7,number,Number of flights,
2014-02,Total,Kuala Lumpur,48,number,Number of flights,
2014-02,Total,Los Angeles,156,number,Number of flights,
2014-02,Total,London,56,number,Number of flights,
2014-02,Total,Melbourne,787,number,Number of flights,
2014-02,Total,Nadi,140,number,Number of flights,
2014-02,Total,Nagoya,5,number,Number of flights,
2014-02,Total,Noumea,43,number,Number of flights,
2014-02,Total,Tokyo,57,number,Number of flights,
2014-02,Total,Coolangatta,186,number,Number of flights,
2014-02,Total,Perth,75,number,Number of flights,
2014-02,Total,Papeete,43,number,Number of flights,
2014-02,Total,Rarotonga,74,number,Number of flights,
2014-02,Total,Santiago,56,number,Number of flights,
2014-02,Total,Seoul,56,number,Number of flights,
2014-02,Total,San Francisco,57,number,Number of flights,
2014-02,Total,Shanghai,60,number,Number of flights,
2014-02,Total,Singapore,192,number,Number of flights,
2014-02,Total,Sydney,1407,number,Number of flights,
2014-02,Total,Tonga,60,number,Number of flights,
2014-02,Total,Taipei,56,number,Number of flights,
2014-02,Total,Port Vila,24,number,Number of flights,
2014-02,Total,Vancouver,40,number,Number of flights,
2014-02,Total,Total,4785,number,Number of flights,
2014-03,Arrivals,Adelaide,41,number,Number of flights,
2014-03,Arrivals,Apia,51,number,Number of flights,
2014-03,Arrivals,Beijing,0,number,Number of flights,
2014-03,Arrivals,Bangkok,48,number,Number of flights,
2014-03,Arrivals,Brisbane,361,number,Number of flights,
2014-03,Arrivals,Bandar Seri Begawan,0,number,Number of flights,
2014-03,Arrivals,Guangzhou,32,number,Number of flights,
2014-03,Arrivals,Cairns,11,number,Number of flights,
2014-03,Arrivals,Denpasar,0,number,Number of flights,
2014-03,Arrivals,Dubai,124,number,Number of flights,
2014-03,Arrivals,Buenos Aires,0,number,Number of flights,
2014-03,Arrivals,Hong Kong,64,number,Number of flights,
2014-03,Arrivals,Honolulu,30,number,Number of flights,
2014-03,Arrivals,Osaka,0,number,Number of flights,
2014-03,Arrivals,Kuala Lumpur,27,number,Number of flights,
2014-03,Arrivals,Los Angeles,77,number,Number of flights,
2014-03,Arrivals,London,31,number,Number of flights,
2014-03,Arrivals,Melbourne,447,number,Number of flights,
2014-03,Arrivals,Nadi,80,number,Number of flights,
2014-03,Arrivals,Nagoya,0,number,Number of flights,
2014-03,Arrivals,Noumea,18,number,Number of flights,
2014-03,Arrivals,Tokyo,32,number,Number of flights,
2014-03,Arrivals,Coolangatta,102,number,Number of flights,
2014-03,Arrivals,Perth,41,number,Number of flights,
2014-03,Arrivals,Papeete,26,number,Number of flights,
2014-03,Arrivals,Rarotonga,50,number,Number of flights,
2014-03,Arrivals,Santiago,31,number,Number of flights,
2014-03,Arrivals,Seoul,22,number,Number of flights,
2014-03,Arrivals,San Francisco,31,number,Number of flights,
2014-03,Arrivals,Shanghai,31,number,Number of flights,
2014-03,Arrivals,Singapore,98,number,Number of flights,
2014-03,Arrivals,Sydney,781,number,Number of flights,
2014-03,Arrivals,Tonga,30,number,Number of flights,
2014-03,Arrivals,Taipei,31,number,Number of flights,
2014-03,Arrivals,Port Vila,14,number,Number of flights,
2014-03,Arrivals,Vancouver,18,number,Number of flights,
2014-03,Arrivals,Total,2575,number,Number of flights,
2014-03,Departures,Adelaide,41,number,Number of flights,
2014-03,Departures,Apia,53,number,Number of flights,
2014-03,Departures,Beijing,0,number,Number of flights,
2014-03,Departures,Bangkok,49,number,Number of flights,
2014-03,Departures,Brisbane,362,number,Number of flights,
2014-03,Departures,Bandar Seri Begawan,0,number,Number of flights,
2014-03,Departures,Guangzhou,32,number,Number of flights,
2014-03,Departures,Cairns,11,number,Number of flights,
2014-03,Departures,Denpasar,0,number,Number of flights,
2014-03,Departures,Dubai,124,number,Number of flights,
2014-03,Departures,Buenos Aires,0,number,Number of flights,
2014-03,Departures,Hong Kong,65,number,Number of flights,
2014-03,Departures,Honolulu,29,number,Number of flights,
2014-03,Departures,Osaka,0,number,Number of flights,
2014-03,Departures,Kuala Lumpur,27,number,Number of flights,
2014-03,Departures,Los Angeles,80,number,Number of flights,
2014-03,Departures,London,31,number,Number of flights,
2014-03,Departures,Melbourne,449,number,Number of flights,
2014-03,Departures,Nadi,77,number,Number of flights,
2014-03,Departures,Nagoya,0,number,Number of flights,
2014-03,Departures,Noumea,18,number,Number of flights,
2014-03,Departures,Tokyo,31,number,Number of flights,
2014-03,Departures,Coolangatta,102,number,Number of flights,
2014-03,Departures,Perth,40,number,Number of flights,
2014-03,Departures,Papeete,24,number,Number of flights,
2014-03,Departures,Rarotonga,52,number,Number of flights,
2014-03,Departures,Santiago,31,number,Number of flights,
2014-03,Departures,Seoul,22,number,Number of flights,
2014-03,Departures,San Francisco,31,number,Number of flights,
2014-03,Departures,Shanghai,30,number,Number of flights,
2014-03,Departures,Singapore,108,number,Number of flights,
2014-03,Departures,Sydney,785,number,Number of flights,
2014-03,Departures,Tonga,29,number,Number of flights,
2014-03,Departures,Taipei,31,number,Number of flights,
2014-03,Departures,Port Vila,14,number,Number of flights,
2014-03,Departures,Vancouver,17,number,Number of flights,
2014-03,Departures,Total,2583,number,Number of flights,
2014-03,Total,Adelaide,82,number,Number of flights,
2014-03,Total,Apia,104,number,Number of flights,
2014-03,Total,Beijing,0,number,Number of flights,
2014-03,Total,Bangkok,97,number,Number of flights,
2014-03,Total,Brisbane,723,number,Number of flights,
2014-03,Total,Bandar Seri Begawan,0,number,Number of flights,
2014-03,Total,Guangzhou,64,number,Number of flights,
2014-03,Total,Cairns,22,number,Number of flights,
2014-03,Total,Denpasar,0,number,Number of flights,
2014-03,Total,Dubai,248,number,Number of flights,
2014-03,Total,Buenos Aires,0,number,Number of flights,
2014-03,Total,Hong Kong,129,number,Number of flights,
2014-03,Total,Honolulu,59,number,Number of flights,
2014-03,Total,Osaka,0,number,Number of flights,
2014-03,Total,Kuala Lumpur,54,number,Number of flights,
2014-03,Total,Los Angeles,157,number,Number of flights,
2014-03,Total,London,62,number,Number of flights,
2014-03,Total,Melbourne,896,number,Number of flights,
2014-03,Total,Nadi,157,number,Number of flights,
2014-03,Total,Nagoya,0,number,Number of flights,
2014-03,Total,Noumea,36,number,Number of flights,
2014-03,Total,Tokyo,63,number,Number of flights,
2014-03,Total,Coolangatta,204,number,Number of flights,
2014-03,Total,Perth,81,number,Number of flights,
2014-03,Total,Papeete,50,number,Number of flights,
2014-03,Total,Rarotonga,102,number,Number of flights,
2014-03,Total,Santiago,62,number,Number of flights,
2014-03,Total,Seoul,44,number,Number of flights,
2014-03,Total,San Francisco,62,number,Number of flights,
2014-03,Total,Shanghai,61,number,Number of flights,
2014-03,Total,Singapore,206,number,Number of flights,
2014-03,Total,Sydney,1566,number,Number of flights,
2014-03,Total,Tonga,59,number,Number of flights,
2014-03,Total,Taipei,62,number,Number of flights,
2014-03,Total,Port Vila,28,number,Number of flights,
2014-03,Total,Vancouver,35,number,Number of flights,
2014-03,Total,Total,5158,number,Number of flights,
2014-04,Arrivals,Adelaide,39,number,Number of flights,
2014-04,Arrivals,Apia,53,number,Number of flights,
2014-04,Arrivals,Beijing,0,number,Number of flights,
2014-04,Arrivals,Bangkok,50,number,Number of flights,
2014-04,Arrivals,Brisbane,377,number,Number of flights,
2014-04,Arrivals,Bandar Seri Begawan,0,number,Number of flights,
2014-04,Arrivals,Guangzhou,43,number,Number of flights,
2014-04,Arrivals,Cairns,10,number,Number of flights,
2014-04,Arrivals,Denpasar,0,number,Number of flights,
2014-04,Arrivals,Dubai,120,number,Number of flights,
2014-04,Arrivals,Buenos Aires,1,number,Number of flights,
2014-04,Arrivals,Hong Kong,60,number,Number of flights,
2014-04,Arrivals,Honolulu,30,number,Number of flights,
2014-04,Arrivals,Osaka,0,number,Number of flights,
2014-04,Arrivals,Kuala Lumpur,31,number,Number of flights,
2014-04,Arrivals,Los Angeles,73,number,Number of flights,
2014-04,Arrivals,London,30,number,Number of flights,
2014-04,Arrivals,Melbourne,435,number,Number of flights,
2014-04,Arrivals,Nadi,78,number,Number of flights,
2014-04,Arrivals,Nagoya,0,number,Number of flights,
2014-04,Arrivals,Noumea,20,number,Number of flights,
2014-04,Arrivals,Tokyo,31,number,Number of flights,
2014-04,Arrivals,Coolangatta,104,number,Number of flights,
2014-04,Arrivals,Perth,38,number,Number of flights,
2014-04,Arrivals,Papeete,23,number,Number of flights,
2014-04,Arrivals,Rarotonga,63,number,Number of flights,
2014-04,Arrivals,Santiago,17,number,Number of flights,
2014-04,Arrivals,Seoul,17,number,Number of flights,
2014-04,Arrivals,San Francisco,30,number,Number of flights,
2014-04,Arrivals,Shanghai,29,number,Number of flights,
2014-04,Arrivals,Singapore,94,number,Number of flights,
2014-04,Arrivals,Sydney,757,number,Number of flights,
2014-04,Arrivals,Tonga,32,number,Number of flights,
2014-04,Arrivals,Taipei,30,number,Number of flights,
2014-04,Arrivals,Port Vila,14,number,Number of flights,
2014-04,Arrivals,Vancouver,13,number,Number of flights,
2014-04,Arrivals,Total,2545,number,Number of flights,
2014-04,Departures,Adelaide,39,number,Number of flights,
2014-04,Departures,Apia,52,number,Number of flights,
2014-04,Departures,Beijing,0,number,Number of flights,
2014-04,Departures,Bangkok,50,number,Number of flights,
2014-04,Departures,Brisbane,376,number,Number of flights,
2014-04,Departures,Bandar Seri Begawan,0,number,Number of flights,
2014-04,Departures,Guangzhou,43,number,Number of flights,
2014-04,Departures,Cairns,11,number,Number of flights,
2014-04,Departures,Denpasar,0,number,Number of flights,
2014-04,Departures,Dubai,120,number,Number of flights,
2014-04,Departures,Buenos Aires,0,number,Number of flights,
2014-04,Departures,Hong Kong,61,number,Number of flights,
2014-04,Departures,Honolulu,27,number,Number of flights,
2014-04,Departures,Osaka,0,number,Number of flights,
2014-04,Departures,Kuala Lumpur,31,number,Number of flights,
2014-04,Departures,Los Angeles,78,number,Number of flights,
2014-04,Departures,London,30,number,Number of flights,
2014-04,Departures,Melbourne,443,number,Number of flights,
2014-04,Departures,Nadi,79,number,Number of flights,
2014-04,Departures,Nagoya,0,number,Number of flights,
2014-04,Departures,Noumea,20,number,Number of flights,
2014-04,Departures,Tokyo,30,number,Number of flights,
2014-04,Departures,Coolangatta,103,number,Number of flights,
2014-04,Departures,Perth,37,number,Number of flights,
2014-04,Departures,Papeete,21,number,Number of flights,
2014-04,Departures,Rarotonga,59,number,Number of flights,
2014-04,Departures,Santiago,17,number,Number of flights,
2014-04,Departures,Seoul,18,number,Number of flights,
2014-04,Departures,San Francisco,30,number,Number of flights,
2014-04,Departures,Shanghai,31,number,Number of flights,
2014-04,Departures,Singapore,104,number,Number of flights,
2014-04,Departures,Sydney,754,number,Number of flights,
2014-04,Departures,Tonga,31,number,Number of flights,
2014-04,Departures,Taipei,30,number,Number of flights,
2014-04,Departures,Port Vila,16,number,Number of flights,
2014-04,Departures,Vancouver,13,number,Number of flights,
2014-04,Departures,Total,2543,number,Number of flights,
2014-04,Total,Adelaide,78,number,Number of flights,
2014-04,Total,Apia,105,number,Number of flights,
2014-04,Total,Beijing,0,number,Number of flights,
2014-04,Total,Bangkok,100,number,Number of flights,
2014-04,Total,Brisbane,753,number,Number of flights,
2014-04,Total,Bandar Seri Begawan,0,number,Number of flights,
2014-04,Total,Guangzhou,86,number,Number of flights,
2014-04,Total,Cairns,21,number,Number of flights,
2014-04,Total,Denpasar,0,number,Number of flights,
2014-04,Total,Dubai,240,number,Number of flights,
2014-04,Total,Buenos Aires,1,number,Number of flights,
2014-04,Total,Hong Kong,121,number,Number of flights,
2014-04,Total,Honolulu,57,number,Number of flights,
2014-04,Total,Osaka,0,number,Number of flights,
2014-04,Total,Kuala Lumpur,62,number,Number of flights,
2014-04,Total,Los Angeles,151,number,Number of flights,
2014-04,Total,London,60,number,Number of flights,
2014-04,Total,Melbourne,878,number,Number of flights,
2014-04,Total,Nadi,157,number,Number of flights,
2014-04,Total,Nagoya,0,number,Number of flights,
2014-04,Total,Noumea,40,number,Number of flights,
2014-04,Total,Tokyo,61,number,Number of flights,
2014-04,Total,Coolangatta,207,number,Number of flights,
2014-04,Total,Perth,75,number,Number of flights,
2014-04,Total,Papeete,44,number,Number of flights,
2014-04,Total,Rarotonga,122,number,Number of flights,
2014-04,Total,Santiago,34,number,Number of flights,
2014-04,Total,Seoul,35,number,Number of flights,
2014-04,Total,San Francisco,60,number,Number of flights,
2014-04,Total,Shanghai,60,number,Number of flights,
2014-04,Total,Singapore,198,number,Number of flights,
2014-04,Total,Sydney,1511,number,Number of flights,
2014-04,Total,Tonga,63,number,Number of flights,
2014-04,Total,Taipei,60,number,Number of flights,
2014-04,Total,Port Vila,30,number,Number of flights,
2014-04,Total,Vancouver,26,number,Number of flights,
2014-04,Total,Total,5088,number,Number of flights,
2014-05,Arrivals,Adelaide,30,number,Number of flights,
2014-05,Arrivals,Apia,52,number,Number of flights,
2014-05,Arrivals,Beijing,0,number,Number of flights,
2014-05,Arrivals,Bangkok,48,number,Number of flights,
2014-05,Arrivals,Brisbane,342,number,Number of flights,
2014-05,Arrivals,Bandar Seri Begawan,0,number,Number of flights,
2014-05,Arrivals,Guangzhou,45,number,Number of flights,
2014-05,Arrivals,Cairns,14,number,Number of flights,
2014-05,Arrivals,Denpasar,0,number,Number of flights,
2014-05,Arrivals,Dubai,123,number,Number of flights,
2014-05,Arrivals,Buenos Aires,0,number,Number of flights,
2014-05,Arrivals,Hong Kong,62,number,Number of flights,
2014-05,Arrivals,Honolulu,28,number,Number of flights,
2014-05,Arrivals,Osaka,0,number,Number of flights,
2014-05,Arrivals,Kuala Lumpur,32,number,Number of flights,
2014-05,Arrivals,Los Angeles,74,number,Number of flights,
2014-05,Arrivals,London,31,number,Number of flights,
2014-05,Arrivals,Melbourne,397,number,Number of flights,
2014-05,Arrivals,Nadi,77,number,Number of flights,
2014-05,Arrivals,Nagoya,0,number,Number of flights,
2014-05,Arrivals,Noumea,18,number,Number of flights,
2014-05,Arrivals,Tokyo,31,number,Number of flights,
2014-05,Arrivals,Coolangatta,103,number,Number of flights,
2014-05,Arrivals,Perth,23,number,Number of flights,
2014-05,Arrivals,Papeete,23,number,Number of flights,
2014-05,Arrivals,Rarotonga,55,number,Number of flights,
2014-05,Arrivals,Santiago,26,number,Number of flights,
2014-05,Arrivals,Seoul,18,number,Number of flights,
2014-05,Arrivals,San Francisco,31,number,Number of flights,
2014-05,Arrivals,Shanghai,30,number,Number of flights,
2014-05,Arrivals,Singapore,99,number,Number of flights,
2014-05,Arrivals,Sydney,687,number,Number of flights,
2014-05,Arrivals,Tonga,37,number,Number of flights,
2014-05,Arrivals,Taipei,26,number,Number of flights,
2014-05,Arrivals,Port Vila,20,number,Number of flights,
2014-05,Arrivals,Vancouver,13,number,Number of flights,
2014-05,Arrivals,Total,2398,number,Number of flights,
2014-05,Departures,Adelaide,31,number,Number of flights,
2014-05,Departures,Apia,54,number,Number of flights,
2014-05,Departures,Beijing,0,number,Number of flights,
2014-05,Departures,Bangkok,48,number,Number of flights,
2014-05,Departures,Brisbane,338,number,Number of flights,
2014-05,Departures,Bandar Seri Begawan,1,number,Number of flights,
2014-05,Departures,Guangzhou,45,number,Number of flights,
2014-05,Departures,Cairns,15,number,Number of flights,
2014-05,Departures,Denpasar,0,number,Number of flights,
2014-05,Departures,Dubai,123,number,Number of flights,
2014-05,Departures,Buenos Aires,0,number,Number of flights,
2014-05,Departures,Hong Kong,62,number,Number of flights,
2014-05,Departures,Honolulu,28,number,Number of flights,
2014-05,Departures,Osaka,0,number,Number of flights,
2014-05,Departures,Kuala Lumpur,32,number,Number of flights,
2014-05,Departures,Los Angeles,79,number,Number of flights,
2014-05,Departures,London,31,number,Number of flights,
2014-05,Departures,Melbourne,397,number,Number of flights,
2014-05,Departures,Nadi,79,number,Number of flights,
2014-05,Departures,Nagoya,0,number,Number of flights,
2014-05,Departures,Noumea,18,number,Number of flights,
2014-05,Departures,Tokyo,31,number,Number of flights,
2014-05,Departures,Coolangatta,103,number,Number of flights,
2014-05,Departures,Perth,24,number,Number of flights,
2014-05,Departures,Papeete,22,number,Number of flights,
2014-05,Departures,Rarotonga,57,number,Number of flights,
2014-05,Departures,Santiago,26,number,Number of flights,
2014-05,Departures,Seoul,18,number,Number of flights,
2014-05,Departures,San Francisco,32,number,Number of flights,
2014-05,Departures,Shanghai,31,number,Number of flights,
2014-05,Departures,Singapore,100,number,Number of flights,
2014-05,Departures,Sydney,686,number,Number of flights,
2014-05,Departures,Tonga,36,number,Number of flights,
2014-05,Departures,Taipei,26,number,Number of flights,
2014-05,Departures,Port Vila,19,number,Number of flights,
2014-05,Departures,Vancouver,13,number,Number of flights,
2014-05,Departures,Total,2407,number,Number of flights,
2014-05,Total,Adelaide,61,number,Number of flights,
2014-05,Total,Apia,106,number,Number of flights,
2014-05,Total,Beijing,0,number,Number of flights,
2014-05,Total,Bangkok,96,number,Number of flights,
2014-05,Total,Brisbane,680,number,Number of flights,
2014-05,Total,Bandar Seri Begawan,1,number,Number of flights,
2014-05,Total,Guangzhou,90,number,Number of flights,
2014-05,Total,Cairns,29,number,Number of flights,
2014-05,Total,Denpasar,0,number,Number of flights,
2014-05,Total,Dubai,246,number,Number of flights,
2014-05,Total,Buenos Aires,0,number,Number of flights,
2014-05,Total,Hong Kong,124,number,Number of flights,
2014-05,Total,Honolulu,56,number,Number of flights,
2014-05,Total,Osaka,0,number,Number of flights,
2014-05,Total,Kuala Lumpur,64,number,Number of flights,
2014-05,Total,Los Angeles,153,number,Number of flights,
2014-05,Total,London,62,number,Number of flights,
2014-05,Total,Melbourne,794,number,Number of flights,
2014-05,Total,Nadi,156,number,Number of flights,
2014-05,Total,Nagoya,0,number,Number of flights,
2014-05,Total,Noumea,36,number,Number of flights,
2014-05,Total,Tokyo,62,number,Number of flights,
2014-05,Total,Coolangatta,206,number,Number of flights,
2014-05,Total,Perth,47,number,Number of flights,
2014-05,Total,Papeete,45,number,Number of flights,
